timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1628733900,Aug 12 2021 - 2:05am,complete,N/A,Cimarrones de Sonora,Atlante,N/A,3,1.00,0.00,1.57,1.45,2,0,2,2,2,0,"8,9","",7,4,2,0,2,0,1,1,1,1,6,11,3,4,3,7,-1,-1,40,60,1.96,0.00,0.91,1.32,0.00,0,0,0,0,0,0,0,0,0,10.00,1.00,2.65,2.75,2.50,1.44,2.25,3.75,7.25,2.00,1.65,Estadio Héroe de Nacozari (Hermosillo)
1628802000,Aug 12 2021 - 9:00pm,complete,N/A,Tepatitlán de Morelos,Mineros de Zacatecas,N/A,3,0.00,1.00,1.65,1.17,3,2,5,3,2,1,"10,43,49","26,77",7,4,2,0,4,0,1,1,2,2,12,10,8,4,4,6,3,0,43,57,0.00,1.45,1.75,1.48,2.00,50,50,50,50,0,50,50,0,50,2.00,3.00,2.30,3.00,2.65,1.35,1.95,3.20,6.00,1.80,1.80,Estadio Gregorio Tepa Gómez (Tepatitlán de Morelos)
1628816400,Aug 13 2021 - 1:00am,complete,N/A,Leones Negros de la Universidad de Guadalajara,Dorados,Louis Adrián Vielmas Valdez,3,0.00,1.00,1.79,1.56,0,0,0,0,0,0,"","",2,10,3,0,1,0,3,0,0,1,10,11,3,4,7,7,-1,-1,55,45,0.00,1.48,1.19,1.37,1.00,50,50,0,0,0,50,50,0,0,2.00,2.00,2.00,3.05,3.20,1.33,1.91,3.05,5.50,1.77,1.83,Estadio Jalisco (Guadalajara)
1628892000,Aug 13 2021 - 10:00pm,complete,N/A,Raya2,Tapatío,N/A,3,0.00,1.00,1.19,0.94,2,0,2,1,1,0,"4,50","",6,6,2,0,2,0,2,0,1,1,5,6,4,2,1,4,-1,-1,47,53,0.00,1.31,0.70,0.82,1.50,50,50,50,0,0,50,50,0,50,2.00,9.00,2.40,3.05,2.50,1.34,1.95,3.15,5.75,1.80,1.80,Estadio BBVA (Guadalupe)
1629237600,Aug 17 2021 - 10:00pm,complete,N/A,Mineros de Zacatecas,Pumas Tabasco,Louis Adrián Vielmas Valdez,4,3.00,3.00,1.50,1.38,1,2,3,2,1,1,"7","43,77",6,6,3,0,3,0,1,2,0,3,8,10,3,4,5,6,-1,-1,54,46,1.69,1.23,1.03,1.19,3.00,100,100,100,0,0,0,50,100,100,10.00,4.00,1.71,3.20,4.10,1.40,2.15,3.65,6.75,2.05,1.61,Estadio Carlos Vega Villalba (Zacatecas)
1629245100,Aug 18 2021 - 12:05am,complete,N/A,Venados,Raya2,Mario Terrazas Chávez,4,1.50,0.00,1.71,0.94,1,1,2,0,0,0,"81","61",4,5,2,0,4,0,0,2,1,3,10,7,6,4,4,3,-1,-1,42,58,1.95,0.98,1.46,1.01,2.50,75,75,75,0,0,25,25,50,75,4.00,2.00,1.67,3.25,4.30,1.44,2.25,4.00,7.75,2.20,1.51,Estadio Olímpico Carlos Iturralde Rivero (Mérida)
1629252300,Aug 18 2021 - 2:05am,complete,N/A,Celaya,Tlaxcala,Jesús Roberto Ruíz González,4,1.00,0.00,1.90,0.82,3,0,3,0,0,0,"79,90,90'7","",5,3,3,0,2,2,2,1,1,3,8,6,5,2,3,4,-1,-1,56,44,1.74,0.90,1.25,0.77,0.50,0,0,0,0,0,0,0,0,50,10.00,3.00,1.83,3.05,3.80,1.40,2.10,3.60,6.75,2.00,1.65,Estadio Miguel Alemán Valdés (Celaya)
1629324000,Aug 18 2021 - 10:00pm,complete,N/A,Zacatepec Siglo XXI,Tepatitlán de Morelos,N/A,4,0.00,0.00,1.65,0.84,2,3,5,2,1,1,"44,56","14,58,62",-1,-1,4,0,4,0,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.55,0.00,0.00,2.00,50,50,50,0,0,0,100,50,50,5.00,2.00,2.10,2.95,3.00,1.39,2.10,3.45,6.50,1.91,1.71,Estadio Tecnológico de Oaxaca (Oaxaca)
1629331500,Aug 19 2021 - 12:05am,complete,N/A,Correcaminos UAT,Leones Negros de la Universidad de Guadalajara,N/A,4,3.00,0.00,1.25,1.44,2,2,4,1,1,0,"41,63","59,90'2",3,2,3,0,2,0,0,3,1,1,3,3,3,3,0,0,-1,-1,47,53,1.63,1.61,0.00,0.00,3.50,100,100,100,25,25,25,100,75,100,7.00,6.00,2.60,2.90,2.45,1.41,2.10,3.50,6.50,1.91,1.71,Estadio Olímpico Ing. Marte R. Gómez (Ciudad Victoria)
1629338700,Aug 19 2021 - 2:05am,complete,N/A,Dorados,Cimarrones de Sonora,N/A,4,3.00,3.00,1.89,1.05,4,1,5,3,2,1,"25,41,63,90'5","45'1",3,7,3,0,2,0,1,2,2,0,15,11,7,4,8,7,-1,-1,44,56,1.19,0.00,1.85,1.39,2.50,50,50,50,50,0,50,100,50,50,3.00,5.00,1.95,2.85,3.60,1.38,2.10,3.40,6.50,1.87,1.74,Estadio Banorte (Culiacán)
